,LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,SITE LOCATION,ZIP,isyelp
280,BU03045981,PATRICK AND LILIAN CHIK,,BU,430  GOLDEN AVE,90802,False
281,BU20520070,HEIDI'S SWENSENS OF LONG BEACH LLC,THE FUNNEL HOUSE,BU,425  SHORELINE VILLAGE DR,90802,False
282,BU20408990,PREMIER OFFICE CENTERS LLC,PREMIER BUSINESS CENTERS,BU,444 W OCEAN BLVD 800,90802,False
283,BU20726930,SAM K YANO,SKY SYNDICATE ENTERTAINMENT,BU,488 E OCEAN BLVD 315,90802,False
284,BU20631390,ROSE A JOYCE,,BU,1136  CHESTNUT AVE  1136/38/40/42 Chestnut Ave,90813,False
285,BU20631410,OLYMPIC GOLD MEATS INC,OLYMPIC GOLD MEATS INC,BU,540 W 15TH ST,90813,False
286,BU03036471,MARK POGAS,,BU,763  LOMA VISTA DR,90813,False
287,BU03036492,MARC & MONICA DELROSARIO,,BU,920  PARK CIR,90813,False
288,BU03036521,IRIS CARMI,,BU,904  PARK CIR,90813,False
289,BU03041691,ATHENA FINANCIAL GROUP,,BU,822 E 8TH ST  822-30 E 8th St,90813,False
290,BU03041701,"MANHART, SUZANNE M TRUST",,BU,744  OLIVE AVE,90813,False
291,BU03041720,SUZANNE MANHART,,BU,736  OLIVE AVE,90813,False
292,BU03041732,SEAN WELSH,,BU,719  WASHINGTON PL,90813,False
293,BU20558420,ALLIANCE INSPECTION MANAGEMENT,,BU,330  GOLDEN SHORE  400,90802,False
294,BU20537160,BARATTA ENTERPRISES INC,,BU,222  ATLANTIC AVE,90802,False
295,BU20440670,CATALINA WATER COMPANY LLC,,BU,1500  PIER C ST,90813,False
296,BU20441600,SILVIA MENESES,RAMIREZ'S ICE CREAM SY98267/7T66748,BU,1416 W 15TH ST,90813,False
297,BU07060481,ESTHER PARK,,BU,1709  LONG BEACH BLVD  Includes 1701-09 Long Beach Bl,90813,False
298,BU07060500,ZOHRAB & SONIA TRS KASSABIAN,,BU,1700  LONG BEACH BLVD  1700-24 Long Beach Blvd,90813,False
299,BU20546530,MARINA BARCENAS,ANTONIO'S BARBER SUPPLY,BU,742  PINE AVE,90813,False
300,BU20541130,LUIS E RAMIREZ,,BU,"960  LOMA VISTA DR  954, 956, 958, 960 Loma Vista",90813,False
301,BU20357930,DEVELOPERS DIVERSIFIED REALITY,THE PIKE AT RAINBOW HARBOR,BU,151 S PINE AVE  Block D,90802,False
302,BU20357940,DEVELOPERS DIVERSIFIED REALITY,THE PIKE AT RAINBOW HARBOR,BU,81  AQUARIUM WAY  Block F,90802,False
303,BU20546870,TRAVEL TRADERS HOTEL STORES INC,TRAVEL TRADERS #726,BU,200 S PINE AVE,90802,False
304,BU20546880,TRAVEL TRADERS HOTEL STORES INC,TRAVEL TRADERS #741,BU,333 E OCEAN BLVD,90802,False
305,BU20225410,LONG BEACH COMMUNITY IMPROVEMENT LEAGUE,,BU,320  PINE AVE 500,90802,False
306,BU20614390,LEAH KANDO,B F N,BU,525 E SEASIDE WAY 2009,90802,False
307,BU20602050,DRAKE CLAIM SERVICE INC,,BU,1555  MAGNOLIA AVE,90813,False
308,BU20707590,RODOLFO BEJARANO,D ALMA'S BEAUTY SALON,BU,1227  PINE AVE,90813,False
309,BU07055512,BERNS PROPERTIES LLC,,BU,1320 W ESTHER ST,90813,False
310,BU07055522,BERNS PROPERTIES LLC,,BU,1326 W ESTHER ST,90813,False
311,BU20730250,MUZAK LLC,MUZAK CAPITAL CORP,BU,115  PINE AVE 450,90802,False
312,BU03024422,TINO MAGNETTA,,BU,44  ALBONI PL,90802,False
313,BU03024462,ANDREW KALMAN,,BU,17  BONITO AVE,90802,False
314,BU20213750,HILDA SANCHEZ,MINUTEMAN PRESS OF LONG BEACH,BU,137 W 5TH ST,90802,False
315,BU20146880,JAYANTIBHAI L PATEL,CLUB HOTEL,BU,426  LIME AVE,90802,False
316,BU03033729,EFRA L BERMUDEZ,,BU,217 E 15TH ST  217-23 E 15th St,90813,False
317,BU03033730,JOE V SAUDE,,BU,1560  LOCUST AVE,90813,False
318,BU03033740,BEATRIZ M. BOLANOS,,BU,1564  LOCUST AVE,90813,False
319,BU20460200,BERNARD KESSLER & ASSOCIATES LTD,BERNARD KESSLER & ASSOCIATES LTD,BU,1000 E OCEAN BLVD 417,90802,False
320,BU20460250,THOMAS GATES MD,ST MARY RADIATION ONCOLOGY MEDICAL GROUP,BU,1043  ELM AVE 110,90813,False
321,BU20524050,AUTOZONE WEST INC,AUTO ZONE #5405,BU,240 W ANAHEIM ST,90813,False
322,BU20351130,VOPAK TERMINAL LONG BEACH INC,,BU,3601  DOCK ST,90802,False
323,BU03039021,GOERGE CALCOTE,,BU,159 E 12TH ST,90813,False
324,BU03039050,DENNIS SCHECHINGER,,BU,125 W 12TH ST,90813,False
325,BU20036540,RENT A CENTER INC,RENT A CENTER #00961,BU,605 E ANAHEIM ST,90813,False
326,BU20001681,SHARAM YASHAR,,BU,917  PINE AVE,90813,False
327,BU07072254,DAVLES LLC,,BU,144  PINE AVE,90802,False
328,BU07052811,EXEDRA PROPERTY LLC,,BU,1234  COWLES ST,90813,False
329,BU07052820,RAYMOND A AND GENEVA D NEILL,,BU,1235  COWLES ST,90813,False
330,BU07052870,DELORIS HICKMAN,,BU,1337  COWLES ST  Includes 1337-39 Cowles St,90813,False
331,BU06027630,C H PATEL,RODEWAY INN,BU,50  ATLANTIC AVE,90802,False
332,BU03036832,1217 CEDAR AVE LLC,,BU,1217  CEDAR AVE,90813,False
333,BU03036895,PABST FAMILY TRUST,,BU,1259  LOMA VISTA DR,90813,False
334,BU03036900,ERNEST A VILLA,,BU,1255  LOMA VISTA DR  Inclds 1255-1257 Loma Vista Dr,90813,False
335,BU20538700,SMG FOOD AND BEVERAGE LLC,,BU,100  AQUARIUM WAY,90802,False
336,BU20538710,SMG FOOD AND BEVERAGE LLC,,BU,300 E OCEAN BLVD,90802,False
337,BU07035882,GLENN D DOBBS TRUST,,BU,2021 W 17TH ST,90813,False
338,BU07035891,GLENN FAMILY TRUST DOBBS,,BU,2033 W 17TH ST,90813,False
339,BU07053001,LINDA E & LISA F ETAL TAYLOR,,BU,1501  COWLES ST,90813,False
340,BU07053022,ROBERT M DAVID,,BU,1511  COWLES ST,90813,False
341,BU03091270,ARMANDO DUARTE,,BU,541 W 11TH ST,90813,False
342,BU20604240,FIRST CLASS AUTO OUTLET INC,FIRST CLASS AUTO,BU,1400  LONG BEACH BLVD,90813,False
343,BU20459484,BRYAN S KIM,,BU,1417  CEDAR AVE,90813,False
344,BU03041841,SONIA SANCHEZ,,BU,838  OLIVE AVE,90813,False
345,BU03041870,GREGG K MCGINLEY,,BU,826 E 9TH ST,90813,False
346,BU20511070,VICTOR LOPEZ,,BU,1535  CEDAR AVE,90813,False
347,BU20559510,THOMAS D JOHNSON,THOMAS JOHNSON ENVIRONMENTAL CONSULTANT,BU,333 W OCEAN BLVD,90802,False
348,BU20356583,SHAND TRUST,,BU,1341 W 14TH ST  1341 - 1351 W 14th St,90813,False
349,BU20334944,DALE P II WARNER,,BU,330  PINE AVE,90802,False
350,BU20708940,MELCHOR N & G TRUST PALTING,,BU,1030  MYRTLE AVE,90813,False
351,BU07059481,"TUCKER, TIMOTHY C CO TRUST ETAL",,BU,601  LONG BEACH BLVD,90802,False
352,BU07059501,"BONNEY, CHARLES C TRUST",,BU,631  LONG BEACH BLVD,90802,False
353,BU07059520,UNITED CALIF BANK TR-ROBINSON &,,BU,700  LONG BEACH BLVD,90813,False
354,BU07059531,"KRUMHAUER, RICHARD A CO TR TRUST",,BU,715  LONG BEACH BLVD,90813,False
355,BU07059571,"HOVIVIAN, CASH & MARSHA L TR",,BU,740  LONG BEACH BLVD,90813,False
356,BU07065931,"AKOPIANTZ, APHRODITE TRUST",,BU,615 E OCEAN BLVD,90802,False
357,BU07067530,"MCKENNA, FRANCES E CO TRUST",,BU,351  PACIFIC AVE  351-355 Pacific Ave,90802,False
358,BU07067541,VALU PROPERTIES LLC,,BU,421  PACIFIC AVE,90802,False
359,BU20121840,HANGER PROSTHETICS & ORTHOTICS WEST INC,HANGER PROSTHETICS & ORTHOTICS INC,BU,1043  ELM AVE 202,90813,False
360,BU07054491,JANET MOORE,,BU,350  ELM AVE,90802,False
361,BU07058501,BROADLIND LP,,BU,149  LINDEN AVE,90802,False
362,BU07042571,KPF INVESTMENTS LLC,,BU,417  ATLANTIC AVE,90802,False
363,BU07042590,"ALHADEFF, BENJAMIN J TRUST",,BU,455  ATLANTIC AVE,90802,False
364,BU07048332,SAEED GHIASSI,,BU,643 E BROADWAY   643-649 E Broadway,90802,False
365,BU07048426,SAEED GHIASSI,,BU,633 E BROADWAY   633-637 E Broadway,90802,False
366,BU07048432,THE 200 NANCY L DOWNS REVOCABLE TRUST,,BU,501 E BROADWAY   Includes 501-09 E Broadway,90802,False
367,BU07049771,"HITCHCOCK, ANDREW & SHARON TR",,BU,1422  CASPIAN AVE,90813,False
368,BU07049791,RICHARD & DONNA GRAVES JR,,BU,1442  CASPIAN AVE,90813,False
369,BU07035731,"BRANNEN, JACK T TRUST",,BU,1322 W 17TH ST,90813,False
370,BU07035750,J B D PARTNERSHIP,,BU,1418 W 17TH ST,90813,False
371,BU07035761,GRACE TRUST HALL TRUST HALL,,BU,1454 W 17TH ST,90813,False
372,BU07035780,J B D PARTNERSHIP,,BU,1711  HARBOR AVE,90813,False
373,BU07035790,DONALD L & IHLA M TRST FARQUHAR,,BU,1547 W 17TH ST  Includes 1547-49 W 17th St,90813,False
374,BU06082440,WILLIAM HORNSTEIN MD INC,NEUROMEDICAL DIAGNOSTIC MEDICAL GROUP,BU,1045  ATLANTIC AVE 719,90813,False
375,BU07052150,ADRIAN W LICCIARDI,,BU,1410  COTA AVE,90813,False
376,BU07052190,"LICCIARDI, ADRIAN/ LICCIARDI TRUST",,BU,1415  COTA AVE,90813,False
377,BU07034980,JMK TRUST,,BU,2100 W 15TH ST,90813,False
378,BU07035001,STEVEN P AMATO,,BU,2115 W 15TH ST,90813,False
379,BU03042220,GARY HOUGEN,,BU,916  APPLETON ST,90802,False
380,BU03042242,GARY HOUGEN,,BU,938  APPLETON ST,90802,False
381,BU20729490,EUI SEOK KIM,SUSHI ZEN MARU,BU,454  PINE AVE,90802,False
382,BU03035650,HARI S AGARWAL,,BU,1467  CEDAR AVE,90813,False
383,BU03035660,B B & ALBERTINA C FERNANDEZ,,BU,1456  CHESTNUT AVE,90813,False
384,BU03035680,JIM L WILLIAMS,,BU,1444  CHESTNUT AVE,90813,False
385,BU03035720,HAROLD W AND BETTY F PROUSE,,BU,1431  CEDAR AVE,90813,False
386,BU03035731,H AND M PROPERTIES,,BU,1428  CHESTNUT AVE,90813,False
387,BU03035763,ISAMICHO LLC,,BU,1419  CEDAR AVE,90813,False
388,BU20613160,SHUTTS FABRICATORS LLC,SHUTTS FABRICATORS LLC,BU,1632 W 15TH ST,90813,False
389,BU20604900,EDWARD M BAHNY A PLC,BAHNY & CLOSE,BU,200  PINE AVE 250,90802,False
390,BU03033510,RONALD E & ANGELA J TRS BROWN,,BU,1588  PINE AVE  1588-94 Pine Ave,90813,False
391,BU03033533,RICHARD MCHUGH,,BU,124 E 16TH ST,90813,False
392,BU03033545,"NIU, M & HE J FAMILY TRUST",,BU,1573  LOCUST AVE  1525-1573 Locust Ave,90813,False
393,BU03033551,UBALTO MEZA BECERRA,,BU,1543  LOCUST AVE  Includes 1543-45 Locust Ave,90813,False
394,BU03033570,PAUL F LINDEMAN,,BU,1511  LOCUST AVE,90813,False
395,BU20626600,MM INTERNET INC,ROCKET INTERNETWORKING INC,BU,200  OCEANGATE  800,90802,False
396,BU20718070,TETSUJI HASHIMOTO,PYXIS,BU,834 E 4TH ST 8,90802,False
397,BU03073070,"STERLING, DONALD T TRUST",,BU,600 E OCEAN BLVD,90802,False
398,BU07030781,MICHAEL & MARITESS LIZARDO,,BU,601 E 7TH ST,90813,False
399,BU07028701,RWBP PROMENADE LP,,BU,210 E 3RD ST,90802,False
400,BU07028881,ROBERT GUMBINER FOUNDATION,,BU,918 E 3RD ST  Includes 912-18 E 3rd St,90802,False
401,BU20521921,MARU MAKI INC,MARU MAKI,BU,745 E BROADWAY,90802,False
402,BU07058530,JACK AND BINNIE S TRS BERRO,,BU,406  LINDEN AVE  Includes 505 E 4th St,90802,False
403,BU20601130,NEW CINGULAR WIRELESS PCS LLC,AT&T MOBILITY,BU,627  MAGNOLIA AVE,90802,False
404,BU20326390,B A G INC,JOHNNY ROCKETS,BU,245  PINE AVE 110,90802,False
405,BU20401450,SP PLUS,SP PLUS,BU,40  CEDAR WK,90802,False
406,BU20230680,DA TAV,T DA VIDEO,BU,779 E ANAHEIM ST,90813,False
407,BU20523410,MANAGED RESOURCES INC,MANAGED RESOURCES INC,BU,11  GOLDEN SHORE  360,90802,False
408,BU07033930,ARKA PROPERTIES ET AL,,BU,790 W 12TH ST,90813,False
409,BU07033940,ARKA PROPERTIES ET AL,,BU,828 W 12TH ST,90813,False
410,BU07033950,ARKA PROPERTIES ET AL,,BU,840 W 12TH ST,90813,False
411,BU20562720,GILBERTO R RAMIREZ,EL MAR AZUL BAR I,BU,300 W ANAHEIM ST,90813,False
412,BU20501220,BRINKER RESTAURANT CORPORATION,CHILI'S GRILL & BAR,BU,30 W SHORELINE DR,90802,False
413,BU03060050,ROOSEVELT HOTEL GROUP,,BU,629  PINE AVE,90802,False
414,BU20510370,TERRANCE WILLIAM DUSHENKO,HEALTH PSYCHOLOGY ASSOCIATES,BU,1045  ATLANTIC AVE 806,90813,False
415,BU20006140,A B M ENGINEERING SERVICES,,BU,1  WORLD TRADE CENTER  198,90831,False
416,BU20006170,A B M ENGINEERING SERVICES,,BU,850 E OCEAN BLVD,90802,False
417,BU07057770,LANA D RICE,,BU,1553  JUDSON AVE,90813,False
418,BU20607180,JEAN-PIERRE KHREICH,FITNESS CHIROPRACTIC AND MASSAGE THERAPY,BU,100  OCEANGATE  P280,90802,False
419,BU20302600,HARBOR BREEZE CORP,,BU,100  AQUARIUM WAY DOCK 2,90802,False
420,BU20115650,SCOTT GRANT MD,,BU,1045  ATLANTIC AVE 1007,90813,False
421,BU03041286,RONIUS LLC,,BU,645  ATLANTIC AVE,90802,False
422,BU03041291,CADMAN NEIL,,BU,650  LINDEN AVE,90802,False
423,BU03041303,SMLI LLC,,BU,636  LINDEN AVE,90802,False
424,BU20635850,NATHAN LAVID,NATHAN LAVID M D,BU,834 E 4TH ST F,90802,False
425,BU20564830,YAJAHIRA CAMACHO,GUASAVE AUTO BODY REPAIR,BU,1500  SEABRIGHT AVE,90813,False
426,BU07072341,B & I PROPERTIES INC,,BU,247  PINE AVE  247-57 Pine Ave/102-08 W 3rd St,90802,False
427,BU07072390,"MIZRAHI, ROSE TRUST",,BU,315  PINE AVE  Includes 311-15 Pine Ave,90802,False
428,BU07072430,"LEONARD, FRED AND GAIL TR",,BU,327  PINE AVE  Includes 327-33 Pine Ave,90802,False
429,BU07072441,"LERTKULVANICH, PRAKET TR",,BU,337  PINE AVE  Includes 337-43 Pine Ave,90802,False
430,BU03041403,DONALD KENNEDY,,BU,645  LIME AVE,90802,False
431,BU03041411,JL PROPERTIES LLC,,BU,515 E 6TH ST  521 & 515 E 6th St,90802,False
432,BU03041440,L H MARTINEZ,,BU,716 E 7TH ST,90813,False
433,BU03041471,"FRINGS, JIM",,BU,634  LIME AVE,90802,False
434,BU20659590,KYLE YONSANG HAM,JOHN'S LIQUOR & JR MARKET,BU,1428  ATLANTIC AVE,90813,False
435,BU20704730,YUKHWAN OH,POLY BURGERS,BU,1460  ATLANTIC AVE,90813,False
436,BU20608350,CAFE SEVILLA OF LONG BEACH INC,CAFE SEVILLA,BU,140  PINE AVE,90802,False
437,BU20341850,P F CHANG'S CHINA BISTRO INC,,BU,340 S PINE AVE,90802,False
438,BU20316580,HUITT ZOLLARS INC,,BU,333 W OCEAN BLVD,90802,False
439,BU20545080,MARIO HERNANDEZ,HERNANDEZ ICE CREAM #2F27473,BU,1416 W 15TH ST,90813,False
440,BU07040717,UNICORN RANCH LLC,,BU,718 W ANAHEIM ST,90813,False
441,BU07040721,LONG BEACH INDUSTRIAL,,BU,724 W ANAHEIM ST,90813,False
442,BU01081360,HARBOR DIESEL & EQUIP INC,,BU,537 W ANAHEIM ST,90813,False
443,BU20300410,JAKE J MEYER,JAKE'S WHEEL/CHASSIS MCS,BU,1460  CANAL AVE,90813,False
444,BU20300420,TONY T CHI DMD INC,,BU,123  ATLANTIC AVE,90802,False
445,BU03059098,JOSEPH & PHOUNG LAM WALLS,,BU,324 W 9TH ST  324-330 W 9th St,90813,False
446,BU03059191,LARRY BOREN,,BU,224  ATLANTIC AVE,90802,False
447,BU03059200,LEONARD J SCHULTZ,,BU,625  MAGNOLIA AVE,90802,False
448,BU20639820,VICTOR R SAUCEDO,VICTOR SAUCEDO SERVICE,BU,2133  GAYLORD ST,90813,False
449,BU20720830,STEELWAVE INC,,BU,1  WORLD TRADE CENTER  198,90831,False
450,BU20511550,LAN LOGISTICS INC,LAN LOGISTICS,BU,1520 W 11TH ST,90813,False
451,BU03037524,MARK STRAUS,,BU,429 W 10TH ST,90813,False
452,BU03037540,WALTER H KROY JR,,BU,512 W 11TH ST,90813,False
453,BU03037553,AFFORDABLE HOUSING CLEARING HOUSE,,BU,1036  DAISY AVE,90813,False
454,BU03024521,26 ALAMITOS AVENUE PARTNERS LP,,BU,26  ALAMITOS AVE,90802,False
455,BU03033982,MARIA SOCORRO & DANIEL SANCHEZ,,BU,409 E 16TH ST,90813,False
456,BU03034041,ANTHONY KOSTALLAS,,BU,1611  LINDEN AVE,90813,False
457,BU03034074,MIRIAM WARTH,,BU,1531  ELM AVE,90813,False
458,BU20621560,LBC BEVERAGES INC,CLANCY'S,BU,803 E BROADWAY,90802,False
459,BU20647600,FIDENCIO PADILLA,MARBLE AND GRANITE SHOP,BU,1575  HARBOR AVE  1400 W 16th St,90813,False
460,BU02095141,ARMSTRONG FAMILY TRUST,C/O MALCOLM ARMSTRONG TRUSTEE,BU,815 E 9TH ST,90813,False
461,BU07037173,WATERFRONT HOLDINGS LLC,,BU,210  ALAMITOS AVE,90802,False
462,BU07037180,"SIMMONS, SANFORD L AND LINDA TR",,BU,250  ALAMITOS AVE,90802,False
463,BU07037190,SANFORD L AND LINDA G SIMMONS,,BU,266  ALAMITOS AVE,90802,False
464,BU07037201,ROBERTS GUMBINER FOUNDATION,,BU,278  ALAMITOS AVE,90802,False
465,BU20709200,FILIBERTO ZAGAL,TRANS AUTO XRPESS,BU,623 W ESTHER ST,90813,False
466,BU04040180,FERROSTAAL INC,,BU,555 E OCEAN BLVD 650,90802,False
467,BU20141391,"SANYA, DENNY",,BU,"1730  LOCUST AVE  1730,1730 A&B,1732,1734&1734 1/2",90813,False
468,BU20556130,TOKYO WAKO LONG BEACH INC,TOKYO WAKO,BU,310 S PINE AVE,90802,False
469,BU06052314,Y PROPERTIES INC,,BU,433 W 9TH ST,90813,False
470,BU20536440,SHEDRICK WASHINGTON,,BU,338  LINDEN AVE 4,90802,False
471,BU20625490,PLYMOUTH WEST PARTNERS,,BU,240  CHESTNUT AVE,90802,False
472,BU20700930,AMERIPARK INC,AMERIPARK INC,BU,340 S PINE AVE,90802,False
473,BU07056341,PATRICIA CONEJOS,,BU,1536  GAYLORD ST,90813,False
474,BU07056352,HILLPORT LLC,,BU,1538  GAYLORD ST  Includes 1538-40 Gaylord St,90813,False
475,BU20440250,BOSCO T TRAN,84 WELDING SHOP,BU,2129 W ANAHEIM ST,90813,False
476,BU20324790,SAFETY CENTER INC,,BU,333 W OCEAN BLVD,90802,False
477,BU20612020,LONG BEACH JAPANESE CULTURAL CENTER INC,,BU,1766  SEABRIGHT AVE,90813,False
478,BU20706760,MIGUEL CANO,MCOLORS,BU,1347  LONG BEACH BLVD,90813,False
479,BU20020020,"HALBERT, HARGROVE/RUSSELL LLC",,BU,111 W OCEAN BLVD 2300,90802,False
480,BU20206550,THE PRESSURE GROUT COMPANY,,BU,1330  GAYLORD ST,90813,False
481,BU20728660,VAUGHN DOUGLAS,VAUGHN DOUGLAS,BU,635 E 9TH ST,90813,False
482,BU20566330,HARBOR CUSTOM CANVAS,HARBOR CUSTOM CANVAS,BU,733 W ANAHEIM ST,90813,False
483,BU20721600,JUAN S ARTEAGA,ARTEAGA'S MARKET #2,BU,617 E 7TH ST,90813,False
484,BU20042410,NAGINDER SINGH GREWAL,INN OF LONG BEACH,BU,185  ATLANTIC AVE,90802,False
485,BU20452460,AQUARIUM OF THE PACIFIC INC,PACIFIC COLLECTIONS,BU,100  AQUARIUM WAY,90802,False
486,BU20437770,FAMILIES UNITING FAMILIES,,BU,525 E 7TH ST,90813,False
487,BU05055010,"FOODBANK OF SOUTHERN CALIFORNIA, THE",,BU,1444  SAN FRANCISCO AVE,90813,False
488,BU00021500,SNYDER MANUFACTURING CORPORATION,,BU,1541  COWLES ST,90813,False
489,BU20412972,QUEEN CITY INVESTMENTS,,BU,301  PINE AVE,90802,False
490,BU07053351,THREE WAY LIMITED LIABILITY CO,,BU,2130  COWLES ST,90813,False
491,BU20656220,LBIW INC,,BU,2020 W 14TH ST,90813,False
492,BU20601800,BAY HOTEL,LA PASADA HOTEL,BU,515 W 3RD ST,90802,False
493,BU20410420,JOC OUTPORT,JOC OUTPORT,BU,301 E OCEAN BLVD 540,90802,False
494,BU07075531,"IRWIN, WILFRED W CO TR/IRWIN FAMILY TRUST",,BU,1321  SEABRIGHT AVE,90813,False
495,BU20107490,CANTAMAR PROPERTY MANAGEMENT INC,,BU,270  PACIFIC AVE,90802,False
496,BU00026900,ENGINEERING MATERIALS CO INC,,BU,2055  COWLES ST,90813,False
497,BU20648780,IREH LOGISTIC SERVICES INC,,BU,488 E OCEAN BLVD 702,90802,False
498,BU20647290,MIGUEL G BOTELLO,COSTA AZUL TRAVEL,BU,615 E BROADWAY  101,90802,False
499,BU20613260,HCC HOLDINGS LLC,,BU,1812 W 9TH ST,90813,False
500,BU20634100,1368 OREGON LLC,1368 OREGON LLC,BU,1368  OREGON AVE,90813,False
501,BU01023598,PACIFIC TOWER LLC,,BU,235 E BROADWAY,90802,False
502,BU01023690,LONG BEACH RESCUE MISSION,LONG BEACH RESCUE MISSION,BU,1335  PACIFIC AVE,90813,False
503,BU20556830,TSG ENTERPRISES INC,THE SOLIS GROUP,BU,333 W OCEAN BLVD,90802,False
504,BU07034451,LAMAR INDUSTRIES INC,,BU,531 W 15TH ST,90813,False
505,BU07034461,"PAPPAS,GEORGE & ESTHER TR",,BU,540 W 15TH ST,90813,False
506,BU07034511,GLENN S  TRUST PAUL,,BU,847 W 15TH ST,90813,False
507,BU20660720,UYEN NGUYEN,SASSY GIRL WEDDINGS & EVENTS,BU,115 W 4TH ST 204,90802,False
508,BU20642200,CHRISTINE NAKOV,PACIFIC PLANTSCAPING,BU,35  ALBONI PL 505,90802,False
509,BU20147760,JILL & RICHARD HUGHES,ALL AMERICAN TOWING,BU,1752  COTA AVE,90813,False
510,BU20451020,ANH VAN LUONG,ATLANTIC COIN LAUNDRY,BU,1430  ATLANTIC AVE,90813,False
511,BU20714690,MARIA C MARQUEZ,,BU,534 E 17TH ST,90813,False
512,BU20140520,GOLD'S HOLDING CORP,GOLD'S GYM-LONG BEACH,BU,345  PINE AVE,90802,False
513,BU20140530,GOLD'S HOLDING CORP,GOLD'S GYM-LONG BEACH,BU,345  PINE AVE,90802,False
514,BU20550420,WESTERN MARITIME EXPRESS INC,,BU,741 W 17TH ST,90813,False
515,BU20647990,FIDENCIO PADILLA,,BU,1575  HARBOR AVE,90813,False
516,BU20561850,LONG BEACH ANESTHESIA MEDICAL GROUP INC,,BU,1050  LINDEN AVE HOSPITAL,90813,False
517,BU20723880,TERRY J CONIGLIO INC A PROFESSIONAL CORP,,BU,60  ELM AVE,90802,False
518,BU03033681,LETICIA AYALA LIVING TRUST,,BU,1544  LOCUST AVE,90813,False
519,BU03033692,DAVID CHIURAZZI,,BU,1520  LOCUST AVE,90813,False
520,BU03033701,ABRAMS TRUST,,BU,1510  LOCUST AVE,90813,False
521,BU03033710,VICENTE M CANCINO,,BU,201 E 15TH ST,90813,False
522,BU20457060,DEYANIRA RODRIGUEZ,,BU,421 E 14TH ST  Inclds 417 Abc & 421 E 14th St,90813,False
523,BU07059850,LA MAR FAMILY LIMITED PARTNERSHIP,,BU,1090  LONG BEACH BLVD,90813,False
524,BU07059881,PAH MANAGEMENT LLC,,BU,1100  LONG BEACH BLVD  315 E 11th St,90813,False
525,BU20533010,HANSEO UNIVERSITY,,BU,1600  LONG BEACH BLVD,90813,False
526,BU20109550,COLORVISION INTERNATIONAL INC,AMAZING PICTURES,BU,100  AQUARIUM WAY,90802,False
527,BU20730310,ADELSON TESTAN BRUNDO,,BU,1  WORLD TRADE CENTER  1100,90831,False
528,BU20038750,SON HI KIM,NORMAN BUILDING,BU,116 W ANAHEIM ST,90813,False
529,BU20456520,EXPRESS VALET PARKING INC,,BU,123 W 1ST ST,90802,False
530,BU20220880,GUILLERMO MAGDALENO RAMIREZ,EL TACO LOCO #3,BU,1465  MAGNOLIA AVE,90813,False
531,BU20235210,APR ENGINEERING,OCEANWIDE REPAIR,BU,1812 W 9TH ST,90813,False
532,BU20420693,KRIM CHHAYA,,BU,1742  HENDERSON AVE,90813,False
533,BU20620710,XUONG THE NGUYEN,VIET LONG INCOME TAX AND PROFESSIONAL SVCS,BU,831 E ANAHEIM ST,90813,False
534,BU03035463,439 COWLES LLC,,BU,417  COWLES ST,90813,False
535,BU03035471,1229 CEDAR AVENUE PARTNERS LLC,,BU,1487  CHESTNUT AVE,90813,False
536,BU20449250,PROHEALTH PARTNERS A MEDICAL GROUP INC,THE C A R E CLINIC,BU,1043  ELM AVE 300,90813,False
537,BU03047922,MAYER FAMILY TRUST,,BU,317  LINDEN AVE,90802,False
538,BU03047981,TODD J HAWKE,,BU,301  LIME AVE  Inclds 301-07 Lime Ave,90802,False
539,BU03048000,JAMES W JONES,,BU,"326  LINDEN AVE  Inclds 326-28 Linden,Ave",90802,False
540,BU03048094,HELPFUL HOUSING,,BU,310  LIME AVE,90802,False
541,BU03048132,OLINDA TERRACE LLC,,BU,710 E 3RD ST,90802,False
542,BU03048142,MARYANN SPERO,,BU,718 E 3RD ST,90802,False
543,BU03034383,"CHRIS/FRAUERHOLZ,MARY A ZAWALSKI",,BU,514 E 14TH ST,90813,False
544,BU03034392,KIMBERLY AUSTIN,,BU,1344  LINDEN AVE,90813,False
545,BU03034400,ROBERT B EATON,,BU,1324  LINDEN AVE  Inclds 1324-32 Linden Ave,90813,False
546,BU03034411,JAMES HENDERSON,,BU,540 E 14TH ST,90813,False
547,BU20722390,QUYNHANH TRAN NGUYEN,ENJOY HAIR & NAILS,BU,1236  LONG BEACH BLVD,90813,False
548,BU20551140,SEACLIFF TRUCKING INC,,BU,733 W 14TH ST,90813,False
549,BU04027370,ROGER M SANDERSON,PIPEWORKS,BU,1471  COTA AVE,90813,False
550,BU20712070,ADRIAN VARILLAS,MONICA'S BAKERY,BU,133 W ANAHEIM ST,90813,False
551,BU20448520,MARUHIDE MARINE PRODUCTS INC,,BU,2145 W 17TH ST,90813,False
552,BU20404440,KUSAR COURT REPORTERS & LEGAL SERVICES INC,LONG BEACH VIDEO CONFERENCING CENTER,BU,111 W OCEAN BLVD 1200,90802,False
553,BU03046631,"BARNCARD, JAMES S TRUST",,BU,442  CEDAR AVE,90802,False
554,BU03046701,DON & FAY FEENEY,,BU,427  CEDAR AVE,90802,False
555,BU03046740,LYDIA E RINGWALD,,BU,311 W 4TH ST,90802,False
